Date,index,Municipality,FWI,FWI_index
2016-05-03,806608,560,18.8,4.0
2016-05-03,806609,561,18.716666666666665,4.0
2016-05-03,806618,604,18.566666666666666,4.0
2016-05-05,807130,115,19.875,4.0
2016-05-05,807131,117,18.4,4.0
2016-05-05,807134,126,20.1,4.0
2016-05-05,807136,128,17.8,4.0
2016-05-05,807140,163,20.8,4.0
2016-05-05,807141,180,19.85,4.5
2016-05-05,807143,182,19.5,4.0
2016-05-05,807144,187,18.4,4.0
2016-05-05,807146,191,18.03333333333333,4.0
2016-05-05,807150,330,18.03333333333333,4.0
2016-05-05,807167,513,19.28,4.0
2016-05-05,807169,561,22.883333333333336,4.833333333333333
2016-05-05,807171,563,18.242857142857144,4.0
2016-05-05,807172,580,21.2,4.25
2016-05-05,807174,582,21.82857142857143,4.428571428571429
2016-05-06,807410,115,18.85,4.0
2016-05-06,807414,126,17.1,4.0
2016-05-06,807420,163,18.7,4.0
2016-05-06,807423,182,17.3,4.0
2016-05-06,807426,191,17.533333333333335,4.0
2016-05-06,807430,330,17.466666666666665,4.0
2016-05-06,807439,481,17.2,4.0
2016-05-06,807449,561,18.516666666666666,4.0
2016-05-06,807454,582,19.900000000000002,4.142857142857143
2016-05-06,807498,1230,17.2,4.0
2016-05-06,807499,1231,17.6,4.0
2016-05-07,807690,115,19.1,4.0
2016-05-07,807691,117,19.9,4.25
2016-05-07,807692,120,18.4,4.0
2016-05-07,807694,126,22.0,4.0
2016-05-07,807695,127,19.9,4.0
2016-05-07,807696,128,20.2,4.0
2016-05-07,807697,136,16.725,4.0
2016-05-07,807700,163,19.9,4.0
2016-05-07,807701,180,20.6,4.5
2016-05-07,807703,182,22.8,5.0
2016-05-07,807704,187,19.65,4.0
2016-05-07,807706,191,17.7,4.0
2016-05-07,807709,319,18.733333333333334,4.0
2016-05-07,807710,330,17.599999999999998,4.0
2016-05-07,807717,461,17.775,4.0
2016-05-07,807719,481,19.4,4.0
2016-05-07,807726,512,21.583333333333332,4.166666666666667
2016-05-07,807727,513,23.97,4.9
2016-05-07,807728,560,23.333333333333332,5.0
2016-05-07,807729,561,28.0,5.666666666666667
2016-05-07,807730,562,21.633333333333333,4.333333333333333
2016-05-07,807731,563,23.47142857142857,4.571428571428571
2016-05-07,807732,580,25.108333333333334,5.0
2016-05-07,807733,581,22.55625,4.625
2016-05-07,807734,582,26.714285714285715,5.142857142857143
2016-05-07,807737,586,23.0,4.6
2016-05-07,807738,604,20.433333333333334,4.0
2016-05-07,807749,686,19.2625,4.0
2016-05-07,807750,687,21.225,4.25
2016-05-07,807756,767,19.85,4.0
2016-05-07,807762,860,21.490000000000002,4.4
2016-05-07,807768,883,23.12272727272727,4.590909090909091
2016-05-07,807769,884,23.02,4.7
2016-05-07,807779,1231,18.0,4.0
2016-05-07,807791,1272,17.4,4.0
2016-05-07,807839,1466,17.366666666666667,4.0
2016-05-07,807842,1472,19.65,4.0
2016-05-07,807843,1473,18.8,4.0
2016-05-07,807858,1495,18.166666666666668,4.0
2016-05-07,807859,1496,19.099999999999998,4.0
2016-05-07,807861,1498,19.4,4.0
2016-05-07,807862,1499,17.985714285714288,4.0
