Date,Year,Municipality,Municipality_name,TotArea,Hectares,Month,Day,FWI,FWI_index
2007-06-08,2007,381,Enköping,5,0.0005,6,8,31.88888888888889,5.555555555555555
2007-06-08,2007,127,Botkyrka,4,0.0004,6,8,32.7,6.0
2007-06-09,2007,127,Botkyrka,2,0.0002,6,9,26.1,5.0
2007-06-09,2007,126,Huddinge,1000,0.1,6,9,31.7,6.0
2007-06-09,2007,583,Motala,3,0.0003,6,9,20.416666666666668,4.166666666666667
2007-06-09,2007,617,Gnosjö,2000,0.2,6,9,24.925,5.0
2007-06-09,2007,180,Stockholm,9123,0.9123,6,9,34.0,6.0
2007-06-09,2007,180,Stockholm,40,0.004,6,9,34.0,6.0
2007-06-09,2007,882,Oskarshamn,40000,4.0,6,9,20.60909090909091,4.2727272727272725
2007-06-09,2007,2506,Arjeplog,900,0.09,6,9,19.072357723577237,4.065040650406504
2007-06-10,2007,1490,Borås,5,0.0005,6,10,22.544444444444444,4.666666666666667
2007-06-10,2007,581,Norrköping,50,0.005,6,10,24.93125,4.9375
2007-06-10,2007,1480,Göteborg,2,0.0002,6,10,17.44,4.0
2007-06-10,2007,2081,Borlänge,20,0.002,6,10,22.16,4.6
2007-06-10,2007,180,Stockholm,1,0.0001,6,10,39.2,6.0
2007-06-10,2007,126,Huddinge,15,0.0015,6,10,38.2,6.0
2007-06-11,2007,2480,Umeå,1,0.0001,6,11,24.035714285714285,4.607142857142857
2007-06-11,2007,2401,Nordmaling,2500,0.25,6,11,25.523076923076925,4.923076923076923
2007-06-12,2007,665,Vaggeryd,250,0.025,6,12,34.1625,6.0
2007-06-12,2007,136,Haninge,1,0.0001,6,12,19.311111111111114,4.111111111111111
2007-06-12,2007,680,Jönköping,10,0.001,6,12,27.942857142857143,5.428571428571429
2007-06-12,2007,883,Västervik,2,0.0002,6,12,30.045454545454547,5.181818181818182
2007-06-13,2007,1462,Lilla Edet,300,0.03,6,13,21.799999999999997,4.0
2007-06-14,2007,1462,Lilla Edet,5000,0.5,6,14,28.25,6.0
2007-06-14,2007,1421,Orust,500,0.05,6,14,29.839999999999996,5.6
2007-06-14,2007,1862,Degerfors,250000,25.0,6,14,33.35,6.0
2007-06-14,2007,685,Vetlanda,75,0.0075,6,14,21.04615384615385,4.153846153846154
2007-06-14,2007,1480,Göteborg,10,0.001,6,14,28.0,5.4
2007-06-16,2007,192,Nynäshamn,300,0.03,6,16,20.0,4.2
2007-06-16,2007,1760,Storfors,50,0.005,6,16,23.82,4.8
2007-06-16,2007,1466,Herrljunga,600,0.06,6,16,25.733333333333334,5.0
2007-06-24,2007,2480,Umeå,20,0.002,6,24,20.017857142857142,4.035714285714286
2007-06-25,2007,2303,Ragunda,7500,0.75,6,25,21.20909090909091,4.318181818181818
2007-07-03,2007,2313,Strömsund,30000,3.0,7,3,20.066336633663365,4.118811881188119
2007-07-04,2007,2422,Sorsele,10,0.001,7,4,19.117391304347827,4.0144927536231885
2007-07-04,2007,2305,Bräcke,4,0.0004,7,4,26.88064516129032,4.967741935483871
2007-07-06,2007,2284,Örnsköldsvik,1,0.0001,7,6,23.404918032786885,4.622950819672131
2007-07-06,2007,2380,Östersund,10000,1.0,7,6,26.599999999999998,5.2631578947368425
2007-07-20,2007,180,Stockholm,1,0.0001,7,20,18.0,4.0
2007-07-20,2007,180,Stockholm,2,0.0002,7,20,18.0,4.0
2007-08-01,2007,180,Stockholm,1,0.0001,8,1,20.799999999999997,4.0
2007-08-02,2007,191,Sigtuna,500,0.05,8,2,19.8,4.0
2007-08-02,2007,305,Håbo,20,0.002,8,2,19.3,4.0
2007-08-15,2007,180,Stockholm,1,0.0001,8,15,27.9,5.5
2007-08-17,2007,180,Stockholm,1,0.0001,8,17,20.200000000000003,4.0
2007-08-25,2007,2104,Hofors,200,0.02,8,25,20.075,4.0
2007-08-26,2007,2184,Hudiksvall,2,0.0002,8,26,20.452,4.2
2007-08-26,2007,140,Nykvarn,250,0.025,8,26,26.333333333333332,5.0
2007-08-31,2007,180,Stockholm,3,0.0003,8,31,22.299999999999997,5.0
2007-09-01,2007,461,Gnesta,70,0.007,9,1,19.725,4.0
