Date,Year,Municipality,Municipality_name,TotArea,Hectares,Month,Day,FWI,FWI_index
2006-07-26,2006,180,Stockholm,1,0.0001,7,26,30.4,6.0
2006-07-26,2006,180,Stockholm,300,0.03,7,26,30.4,6.0
2006-07-26,2006,1290,Kristianstad,1,0.0001,7,26,22.915384615384614,4.6923076923076925
2006-07-26,2006,1488,Trollhättan,5,0.0005,7,26,18.225,4.0
2006-07-26,2006,1490,Borås,10,0.001,7,26,20.08888888888889,4.0
2006-07-27,2006,560,Boxholm,7500,0.75,7,27,21.383333333333336,4.5
2006-07-27,2006,180,Stockholm,2,0.0002,7,27,35.55,6.0
2006-07-27,2006,180,Stockholm,250,0.025,7,27,35.55,6.0
2006-07-28,2006,562,Finspång,3500,0.35,7,28,26.744444444444444,5.222222222222222
2006-07-28,2006,562,Finspång,250,0.025,7,28,26.744444444444444,5.222222222222222
2006-07-28,2006,1980,Västerås,2,0.0002,7,28,20.08888888888889,4.333333333333333
2006-07-29,2006,560,Boxholm,25,0.0025,7,29,18.166666666666668,4.166666666666667
2006-07-30,2006,2582,Boden,2000,0.2,7,30,23.61111111111111,4.833333333333333
2006-07-30,2006,2505,Arvidsjaur,75,0.0075,7,30,18.97142857142857,4.081632653061225
2006-07-31,2006,2480,Umeå,150,0.015,7,31,22.77857142857143,4.535714285714286
2006-08-01,2006,2404,Vindeln,10000,1.0,8,1,22.266666666666666,4.5
2006-08-03,2006,2284,Örnsköldsvik,5000,0.5,8,3,24.668852459016392,4.885245901639344
2006-08-04,2006,2505,Arvidsjaur,25,0.0025,8,4,25.914285714285715,5.061224489795919
2006-08-04,2006,2463,Åsele,150,0.015,8,4,20.644444444444446,4.194444444444445
2006-08-05,2006,2505,Arvidsjaur,75,0.0075,8,5,22.983673469387757,4.714285714285714
2006-08-05,2006,180,Stockholm,20,0.002,8,5,35.1,6.0
2006-08-05,2006,2284,Örnsköldsvik,35000,3.5,8,5,28.84426229508197,5.573770491803279
2006-08-05,2006,2284,Örnsköldsvik,100000,10.0,8,5,28.84426229508197,5.573770491803279
2006-08-05,2006,2284,Örnsköldsvik,250000,25.0,8,5,28.84426229508197,5.573770491803279
2006-08-06,2006,2084,Avesta,100,0.01,8,6,18.55,4.0
2006-08-07,2006,180,Stockholm,500,0.05,8,7,39.099999999999994,6.0
2006-08-07,2006,180,Stockholm,1000,0.1,8,7,39.099999999999994,6.0
2006-08-07,2006,2061,Smedjebacken,100,0.01,8,7,21.18888888888889,4.222222222222222
2006-08-07,2006,181,Södertälje,1,0.0001,8,7,19.4,4.2
2006-08-08,2006,2281,Sundsvall,10000,1.0,8,8,20.10909090909091,4.121212121212121
2006-08-08,2006,191,Sigtuna,5,0.0005,8,8,33.63333333333333,6.0
2006-08-08,2006,182,Nacka,5,0.0005,8,8,30.9,6.0
2006-08-08,2006,182,Nacka,5,0.0005,8,8,30.9,6.0
2006-08-08,2006,2505,Arvidsjaur,250000,25.0,8,8,31.944897959183674,5.857142857142857
2006-08-08,2006,2482,Skellefteå,10,0.001,8,8,25.826153846153847,4.953846153846154
2006-08-10,2006,2581,Piteå,5000,0.5,8,10,22.984848484848484,4.515151515151516
2006-08-10,2006,2505,Arvidsjaur,75000,7.5,8,10,20.610204081632652,4.285714285714286
2006-08-10,2006,180,Stockholm,50,0.005,8,10,35.2,6.0
2006-08-10,2006,127,Botkyrka,1,0.0001,8,10,26.2,5.0
2006-08-10,2006,125,Ekerö,2,0.0002,8,10,25.825,5.0
2006-08-10,2006,2580,Luleå,10,0.001,8,10,29.114285714285717,5.0
2006-08-11,2006,180,Stockholm,1,0.0001,8,11,25.9,5.5
2006-08-11,2006,126,Huddinge,1,0.0001,8,11,23.2,5.0
2006-08-11,2006,2521,Pajala,150000,15.0,8,11,24.15866666666667,4.933333333333334
2006-08-12,2006,2580,Luleå,2,0.0002,8,12,23.7,4.607142857142857
2006-08-12,2006,2580,Luleå,4,0.0004,8,12,23.7,4.607142857142857
2006-08-14,2006,2480,Umeå,60,0.006,8,14,31.775000000000002,5.285714285714286
2006-08-15,2006,2505,Arvidsjaur,1500,0.15,8,15,22.136734693877553,4.571428571428571
2006-09-23,2006,126,Huddinge,2,0.0002,9,23,22.0,5.0
2006-09-23,2006,1907,Surahammar,2,0.0002,9,23,18.866666666666667,4.0
2006-09-27,2006,180,Stockholm,30,0.003,9,27,18.4,4.0
