Date,Year,Municipality,Municipality_name,TotArea,Hectares,Month,Day,FWI,FWI_index
2015-04-23,2015,182,Nacka,1,0.0001,4,23,20.7,4.0
2015-04-23,2015,1861,Hallsberg,2000,0.2,4,23,23.299999999999997,4.75
2015-04-24,2015,2081,Borlänge,10,0.001,4,24,21.080000000000002,4.4
2015-04-30,2015,182,Nacka,200,0.02,4,30,19.5,4.0
2015-04-30,2015,126,Huddinge,1,0.0001,4,30,27.0,5.0
2015-06-12,2015,513,Kinda,5000,0.5,6,12,20.18,4.1
2015-07-02,2015,2082,Säter,5000,0.5,7,2,24.35,5.0
2015-07-02,2015,380,Uppsala,10,0.001,7,2,20.400000000000002,4.105263157894737
2015-07-03,2015,2081,Borlänge,1,0.0001,7,3,27.919999999999998,5.4
2015-07-05,2015,821,Högsby,2,0.0002,7,5,19.271428571428572,4.0
2015-08-14,2015,881,Nybro,200,0.02,8,14,21.9375,4.5
2015-08-15,2015,1490,Borås,400,0.04,8,15,19.711111111111112,4.0
2015-08-16,2015,163,Sollentuna,1,0.0001,8,16,21.8,4.0
2015-08-16,2015,1081,Ronneby,300,0.03,8,16,29.625,5.625
2015-08-18,2015,2409,Robertsfors,1000,0.1,8,18,20.958333333333332,4.5
2015-08-18,2015,884,Vimmerby,1000,0.1,8,18,18.82,4.0
2015-08-18,2015,682,Nässjö,2,0.0002,8,18,21.200000000000003,4.111111111111111
2015-08-18,2015,512,Ydre,15,0.0015,8,18,18.516666666666666,4.0
2015-08-19,2015,125,Ekerö,50,0.005,8,19,19.7,4.0
2015-08-19,2015,1256,Östra Göinge,15,0.0015,8,19,20.54,4.0
2015-08-19,2015,781,Ljungby,50,0.005,8,19,20.676470588235293,4.235294117647059
2015-08-20,2015,180,Stockholm,3,0.0003,8,20,19.85,4.0
2015-08-20,2015,1315,Hylte,15000,1.5,8,20,19.2125,4.0
2015-08-21,2015,180,Stockholm,1,0.0001,8,21,21.4,4.5
2015-08-22,2015,2380,Östersund,300,0.03,8,22,21.010526315789473,4.2631578947368425
2015-08-22,2015,882,Oskarshamn,1,0.0001,8,22,19.345454545454547,4.0
2015-08-23,2015,1283,Helsingborg,1,0.0001,8,23,22.75,4.5
2015-08-23,2015,180,Stockholm,1,0.0001,8,23,20.7,4.0
2015-08-23,2015,2283,Sollefteå,50000,5.0,8,23,20.490909090909092,4.159090909090909
2015-08-23,2015,1256,Östra Göinge,30,0.003,8,23,22.32,4.6
2015-08-24,2015,180,Stockholm,1,0.0001,8,24,26.8,5.5
2015-08-24,2015,1446,Karlsborg,5,0.0005,8,24,19.0,4.0
2015-08-24,2015,2283,Sollefteå,40000,4.0,8,24,20.693181818181817,4.0227272727272725
2015-08-25,2015,180,Stockholm,1,0.0001,8,25,28.0,5.5
2015-08-29,2015,125,Ekerö,1,0.0001,8,29,24.85,5.0
2015-08-29,2015,881,Nybro,1800,0.18,8,29,21.325,4.375
2015-08-29,2015,581,Norrköping,5000,0.5,8,29,19.75625,4.0
2015-08-29,2015,882,Oskarshamn,20000,2.0,8,29,24.60909090909091,4.909090909090909
2015-08-29,2015,1980,Västerås,10,0.001,8,29,21.01111111111111,4.333333333333333
2015-08-30,2015,882,Oskarshamn,1,0.0001,8,30,20.681818181818183,4.2727272727272725
2015-08-30,2015,180,Stockholm,2,0.0002,8,30,21.45,4.5
