Date,index,Municipality,FWI,FWI_index
2005-04-03,256302,1257,19.15,4.0
2005-04-04,256555,765,19.02857142857143,4.0
2005-04-04,256556,767,23.175,4.75
2005-04-04,256558,781,19.594117647058823,4.0588235294117645
2005-04-04,256559,821,20.785714285714285,4.285714285714286
2005-04-04,256566,881,19.3125,4.0
2005-04-04,256582,1257,27.299999999999997,5.5
2005-04-04,256588,1266,18.433333333333334,4.0
2005-04-04,256589,1267,18.8,4.0
2005-04-04,256593,1275,22.7,5.0
2005-04-04,256594,1276,20.85,4.0
2005-04-04,256595,1277,17.8,4.0
2005-04-04,256607,1292,21.366666666666664,4.333333333333333
2005-04-04,256608,1293,21.400000000000002,4.25
2005-04-04,256611,1381,21.825,4.25
2005-04-04,256616,1402,17.0,4.0
2005-04-05,256781,163,17.0,4.0
2005-04-05,256862,1257,18.95,4.0
2005-04-05,256974,1960,20.0,4.0
2005-04-05,256975,1961,17.2,4.0
2005-04-05,256980,1983,18.849999999999998,4.0
2005-04-11,258551,1272,17.0,4.0
2005-04-12,258822,1257,18.3,4.0
2005-04-16,259932,1060,18.533333333333335,4.0
2005-04-17,260192,761,23.425,4.75
2005-04-17,260193,763,24.34,4.9
2005-04-17,260199,821,22.87142857142857,4.857142857142857
2005-04-17,260200,834,23.8,4.5
2005-04-17,260204,862,24.785714285714285,5.0
2005-04-17,260205,880,20.172727272727272,4.181818181818182
2005-04-17,260206,881,24.8125,5.0
2005-04-17,260212,1060,26.933333333333334,5.333333333333333
2005-04-17,260214,1081,22.175,4.5
2005-04-17,260215,1082,23.183333333333334,4.5
2005-04-17,260218,1230,20.3,4.0
2005-04-17,260219,1231,19.4,4.0
2005-04-17,260221,1256,22.4,4.6
2005-04-17,260222,1257,21.5,4.5
2005-04-17,260225,1263,20.049999999999997,4.0
2005-04-17,260227,1265,19.48,4.0
2005-04-17,260228,1266,19.833333333333332,4.333333333333333
2005-04-17,260229,1267,20.1,4.0
2005-04-17,260230,1270,18.55,4.0
2005-04-17,260231,1272,19.9,4.0
2005-04-17,260232,1273,20.84,4.4
2005-04-17,260233,1275,18.6,4.0
2005-04-17,260238,1281,18.925,4.0
2005-04-17,260242,1285,19.8,4.25
2005-04-17,260248,1293,20.875,4.166666666666667
2005-04-18,260472,761,18.825,4.0
2005-04-18,260473,763,20.06,4.0
2005-04-18,260479,821,20.0,4.0
2005-04-18,260480,834,20.599999999999998,4.5
2005-04-18,260484,862,20.428571428571427,4.0
2005-04-18,260486,881,21.275,4.0
2005-04-18,260492,1060,22.5,4.666666666666667
2005-04-18,260495,1082,19.599999999999998,4.0
2005-04-18,260497,1214,18.866666666666667,4.0
2005-04-18,260498,1230,22.3,5.0
2005-04-18,260499,1231,23.2,5.0
2005-04-18,260501,1256,19.16,4.0
2005-04-18,260502,1257,20.25,4.0
2005-04-18,260505,1263,21.65,4.0
2005-04-18,260507,1265,19.419999999999998,4.0
2005-04-18,260508,1266,20.400000000000002,4.333333333333333
2005-04-18,260509,1267,20.4,4.0
2005-04-18,260510,1270,18.35,4.0
2005-04-18,260511,1272,17.4,4.0
2005-04-18,260513,1275,18.5,4.0
2005-04-18,260518,1281,20.85,4.0
2005-04-18,260522,1285,21.35,4.5
2005-04-18,260528,1293,19.516666666666666,4.0
2005-04-19,260752,761,19.575000000000003,4.0
2005-04-19,260753,763,20.669999999999998,4.2
2005-04-19,260759,821,21.685714285714287,4.428571428571429
2005-04-19,260760,834,22.775,4.5
2005-04-19,260764,862,21.74285714285714,4.571428571428571
2005-04-19,260765,880,20.081818181818182,4.181818181818182
2005-04-19,260766,881,23.1,4.875
2005-04-19,260772,1060,22.599999999999998,4.666666666666667
2005-04-19,260774,1081,21.025,4.5
2005-04-19,260775,1082,20.2,4.333333333333333
2005-04-19,260778,1230,19.4,4.0
2005-04-19,260779,1231,19.4,4.0
2005-04-19,260781,1256,18.18,4.0
2005-04-19,260782,1257,18.5,4.0
2005-04-19,260785,1263,19.700000000000003,4.0
2005-04-19,260787,1265,19.160000000000004,4.0
2005-04-19,260788,1266,19.166666666666668,4.0
2005-04-19,260789,1267,18.0,4.0
2005-04-19,260790,1270,19.3,4.0
2005-04-19,260791,1272,17.0,4.0
2005-04-19,260798,1281,18.325,4.0
2005-04-21,261313,763,18.66,4.0
2005-04-21,261326,881,17.8875,4.0
2005-04-21,261332,1060,21.066666666666666,4.666666666666667
2005-04-21,261337,1214,19.133333333333333,4.0
2005-04-21,261338,1230,21.3,4.0
2005-04-21,261339,1231,20.1,4.0
2005-04-21,261341,1256,20.48,4.4
2005-04-21,261342,1257,23.6,5.0
2005-04-21,261345,1263,20.55,4.0
2005-04-21,261347,1265,21.22,4.2
2005-04-21,261348,1266,20.566666666666666,4.333333333333333
2005-04-21,261349,1267,20.8,4.0
2005-04-21,261350,1270,21.25,4.5
2005-04-21,261351,1272,19.7,4.0
2005-04-21,261353,1275,20.2,4.0
2005-04-21,261358,1281,20.375,4.0
2005-04-21,261362,1285,21.05,4.25
2005-04-21,261368,1293,21.566666666666666,4.166666666666667
2005-04-25,262432,761,18.525,4.0
2005-04-25,262439,821,19.657142857142855,4.0
2005-04-25,262444,862,18.97142857142857,4.0
2005-04-25,262446,881,20.225,4.0
2005-04-25,262452,1060,20.0,4.0
2005-04-25,262458,1230,22.8,5.0
2005-04-25,262459,1231,22.6,5.0
2005-04-25,262462,1257,21.450000000000003,4.0
2005-04-25,262465,1263,21.7,4.0
2005-04-25,262467,1265,21.66,4.4
2005-04-25,262468,1266,22.366666666666664,4.333333333333333
2005-04-25,262469,1267,21.9,4.0
2005-04-25,262470,1270,22.4,5.0
2005-04-25,262473,1275,21.3,4.0
2005-04-25,262478,1281,21.0,4.0
2005-04-25,262482,1285,20.775,4.0
2005-04-25,262488,1293,20.591666666666665,4.25
2005-04-26,262712,761,19.475,4.0
2005-04-26,262713,763,19.72,4.0
2005-04-26,262724,862,20.357142857142858,4.0
2005-04-26,262726,881,20.5875,4.0
2005-04-26,262732,1060,22.633333333333336,4.666666666666667
2005-04-26,262735,1082,19.083333333333332,4.0
2005-04-26,262737,1214,20.366666666666667,4.333333333333333
2005-04-26,262738,1230,24.4,5.0
2005-04-26,262739,1231,24.6,5.0
2005-04-26,262741,1256,19.8,4.0
2005-04-26,262742,1257,23.1,5.0
2005-04-26,262743,1260,18.85,4.0
2005-04-26,262744,1261,18.3,4.0
2005-04-26,262745,1263,23.549999999999997,5.0
2005-04-26,262747,1265,21.66,4.4
2005-04-26,262748,1266,22.5,4.333333333333333
2005-04-26,262749,1267,23.7,5.0
2005-04-26,262750,1270,20.35,4.0
2005-04-26,262751,1272,17.9,4.0
2005-04-26,262753,1275,24.0,5.0
2005-04-26,262754,1276,21.2,4.25
2005-04-26,262755,1277,17.0,4.0
2005-04-26,262758,1281,22.875,5.0
