Date,Year,Municipality,Municipality_name,TotArea,Hectares,Month,Day,FWI,FWI_index
2002-04-12,2002,128,Salem,20,0.002,4,12,18.8,4.0
2002-04-21,2002,163,Sollentuna,4,0.0004,4,21,19.3,4.0
2002-04-22,2002,2180,Gävle,5000,0.5,4,22,19.025,4.0625
2002-04-22,2002,180,Stockholm,15,0.0015,4,22,26.1,5.0
2002-05-10,2002,781,Ljungby,10,0.001,5,10,19.264705882352942,4.0
2002-05-11,2002,1283,Helsingborg,3,0.0003,5,11,17.6,4.0
2002-05-12,2002,2104,Hofors,10000,1.0,5,12,23.925,5.0
2002-05-20,2002,2183,Bollnäs,10000,1.0,5,20,26.013333333333332,5.0
2002-05-29,2002,2283,Sollefteå,30000,3.0,5,29,26.67954545454546,5.2272727272727275
2002-05-29,2002,127,Botkyrka,400,0.04,5,29,20.5,4.0
2002-05-30,2002,163,Sollentuna,1,0.0001,5,30,22.8,5.0
2002-05-30,2002,180,Stockholm,5,0.0005,5,30,22.85,5.0
2002-06-01,2002,2284,Örnsköldsvik,1,0.0001,6,1,23.3344262295082,4.721311475409836
2002-06-01,2002,2282,Kramfors,2500,0.25,6,1,25.085,4.9
2002-06-01,2002,2282,Kramfors,10,0.001,6,1,25.085,4.9
2002-06-02,2002,180,Stockholm,5,0.0005,6,2,19.75,4.0
2002-06-02,2002,180,Stockholm,1,0.0001,6,2,19.75,4.0
2002-06-02,2002,180,Stockholm,30,0.003,6,2,19.75,4.0
2002-06-02,2002,180,Stockholm,4,0.0004,6,2,19.75,4.0
2002-06-02,2002,482,Flen,10,0.001,6,2,23.2,4.75
2002-06-02,2002,2303,Ragunda,100,0.01,6,2,24.681818181818183,4.954545454545454
2002-06-02,2002,2281,Sundsvall,5,0.0005,6,2,19.093939393939394,4.0
2002-06-02,2002,2403,Bjurholm,250,0.025,6,2,26.169999999999998,5.1
2002-06-04,2002,180,Stockholm,1,0.0001,6,4,29.8,6.0
2002-06-04,2002,180,Stockholm,7,0.0007,6,4,29.8,6.0
2002-06-04,2002,180,Stockholm,200,0.02,6,4,29.8,6.0
2002-06-04,2002,2180,Gävle,100,0.01,6,4,26.0125,5.1875
2002-06-04,2002,2184,Hudiksvall,300,0.03,6,4,24.544,5.0
2002-06-04,2002,140,Nykvarn,8000,0.8,6,4,30.46666666666667,6.0
2002-06-05,2002,2283,Sollefteå,450,0.045,6,5,31.29090909090909,5.818181818181818
2002-06-05,2002,127,Botkyrka,30,0.003,6,5,25.1,5.0
2002-06-05,2002,1980,Västerås,10,0.001,6,5,27.966666666666665,5.444444444444445
2002-06-05,2002,481,Oxelösund,200,0.02,6,5,20.1,4.0
2002-06-05,2002,2281,Sundsvall,5,0.0005,6,5,26.293939393939397,5.181818181818182
2002-06-05,2002,181,Södertälje,100,0.01,6,5,27.8,5.8
2002-06-06,2002,117,Österåker,20,0.002,6,6,25.14,5.2
2002-06-06,2002,188,Norrtälje,30,0.003,6,6,24.400000000000002,4.913043478260869
2002-06-06,2002,2305,Bräcke,30,0.003,6,6,27.06451612903226,5.451612903225806
2002-06-06,2002,1961,Hallstahammar,100,0.01,6,6,30.7,6.0
2002-06-06,2002,2281,Sundsvall,20,0.002,6,6,30.021212121212123,5.363636363636363
2002-06-07,2002,180,Stockholm,2,0.0002,6,7,30.35,6.0
2002-06-07,2002,180,Stockholm,1,0.0001,6,7,30.35,6.0
2002-06-07,2002,461,Gnesta,210,0.021,6,7,36.25,6.0
2002-06-07,2002,1489,Alingsås,2000,0.2,6,7,22.82,5.0
2002-06-08,2002,486,Strängnäs,1,0.0001,6,8,25.17142857142857,5.0
2002-06-08,2002,180,Stockholm,5,0.0005,6,8,24.4,5.0
2002-06-08,2002,2282,Kramfors,75000,7.5,6,8,23.645,4.85
2002-06-08,2002,381,Enköping,2500,0.25,6,8,22.933333333333334,4.888888888888889
2002-06-08,2002,187,Vaxholm,2,0.0002,6,8,23.9,5.0
2002-06-09,2002,1267,Höör,1,0.0001,6,9,20.7,4.0
2002-06-09,2002,2180,Gävle,1040,0.104,6,9,19.0125,4.0
2002-06-09,2002,480,Nyköping,75,0.0075,6,9,21.733333333333334,4.333333333333333
2002-06-09,2002,180,Stockholm,20,0.002,6,9,30.8,6.0
2002-06-10,2002,180,Stockholm,1,0.0001,6,10,24.25,5.0
2002-06-10,2002,180,Stockholm,5,0.0005,6,10,24.25,5.0
2002-06-10,2002,127,Botkyrka,1,0.0001,6,10,21.5,4.0
2002-06-11,2002,2580,Luleå,1,0.0001,6,11,20.939285714285713,4.178571428571429
2002-06-19,2002,2282,Kramfors,1000,0.1,6,19,24.325,4.95
2002-07-16,2002,1880,Örebro,10,0.001,7,16,18.435714285714287,4.0
2002-08-12,2002,180,Stockholm,5,0.0005,8,12,19.85,4.0
2002-08-17,2002,861,Mönsterås,10,0.001,8,17,22.314285714285713,4.714285714285714
