Date,index,Municipality,FWI,FWI_index
2000-04-29,7873,763,17.97,4.0
2000-04-29,7886,881,18.775,4.0
2000-05-01,8434,767,18.425,4.0
2000-05-01,8455,1214,17.433333333333334,4.0
2000-05-01,8459,1256,18.919999999999998,4.0
2000-05-01,8460,1257,19.35,4.0
2000-05-01,8461,1260,18.6,4.0
2000-05-01,8466,1266,18.033333333333335,4.0
2000-05-01,8467,1267,19.1,4.0
2000-05-01,8470,1273,18.28,4.0
2000-05-01,8471,1275,19.4,4.0
2000-05-01,8472,1276,20.025,4.0
2000-05-01,8473,1277,19.3,4.0
2000-05-01,8478,1283,18.6,4.0
2000-05-01,8485,1292,20.46666666666667,4.0
2000-05-01,8486,1293,19.075,4.0
2000-05-02,8735,1230,19.2,4.0
2000-05-02,8736,1231,19.9,4.0
2000-05-02,8740,1260,17.85,4.0
2000-05-02,8741,1261,20.2,4.0
2000-05-02,8742,1263,18.9,4.0
2000-05-02,8752,1277,19.5,4.0
2000-05-02,8754,1280,19.7,4.0
2000-05-02,8755,1281,17.95,4.0
2000-05-02,8756,1282,20.3,4.0
2000-05-02,8757,1283,20.25,4.0
2000-05-02,8764,1292,18.833333333333332,4.0
2000-05-03,9002,881,20.6625,4.25
2000-05-06,9826,763,18.79,4.0
2000-05-06,9833,834,22.175,4.75
2000-05-06,9837,862,19.714285714285715,4.0
2000-05-06,9838,880,20.21818181818182,4.363636363636363
2000-05-06,9839,881,20.3875,4.0
2000-05-06,9854,1256,18.380000000000003,4.0
2000-05-06,9860,1265,19.0,4.0
2000-05-06,9861,1266,18.766666666666666,4.0
2000-05-07,10044,115,21.025,4.0
2000-05-07,10047,125,20.0,4.0
2000-05-07,10048,126,18.0,4.0
2000-05-07,10052,139,20.03333333333333,4.0
2000-05-07,10054,163,20.6,4.0
2000-05-07,10055,180,19.65,4.0
2000-05-07,10057,182,18.5,4.0
2000-05-07,10058,187,20.15,4.0
2000-05-07,10060,191,20.5,4.0
2000-05-07,10062,305,18.549999999999997,4.0
2000-05-07,10065,380,21.178947368421053,4.368421052631579
2000-05-07,10066,381,17.98888888888889,4.0
2000-05-07,10075,486,18.400000000000002,4.0
2000-05-07,10118,881,18.6375,4.0
2000-05-07,10130,1230,18.3,4.0
2000-05-07,10131,1231,18.1,4.0
2000-05-07,10133,1256,17.8,4.0
2000-05-07,10136,1261,18.7,4.0
2000-05-07,10137,1263,17.5,4.0
2000-05-07,10139,1265,17.84,4.0
2000-05-07,10140,1266,17.966666666666665,4.0
2000-05-07,10144,1273,17.68,4.0
2000-05-07,10145,1275,17.2,4.0
2000-05-07,10151,1282,17.866666666666664,4.0
2000-05-07,10160,1293,17.625,4.0
2000-05-07,10178,1440,17.65,4.0
2000-05-07,10179,1441,18.55,4.0
2000-05-07,10181,1443,18.1,4.0
2000-05-08,10323,115,18.1,4.0
2000-05-08,10333,163,17.4,4.0
2000-05-08,10337,187,17.3,4.0
2000-05-08,10390,821,18.87142857142857,4.0
2000-05-08,10391,834,20.05,4.0
2000-05-08,10396,880,19.645454545454545,4.0
2000-05-08,10397,881,20.6375,4.25
2000-05-08,10408,1214,19.333333333333332,4.0
2000-05-08,10409,1230,24.2,5.0
2000-05-08,10410,1231,23.0,5.0
2000-05-08,10415,1261,20.1,4.0
2000-05-08,10416,1263,23.2,5.0
2000-05-08,10417,1264,18.3,4.0
2000-05-08,10418,1265,24.2,5.0
2000-05-08,10419,1266,22.933333333333337,5.0
2000-05-08,10420,1267,20.2,4.0
2000-05-08,10424,1275,17.5,4.0
2000-05-08,10429,1281,23.724999999999998,4.75
2000-05-08,10430,1282,18.066666666666666,4.0
2000-05-08,10433,1285,21.8,4.5
2000-05-08,10457,1440,18.1,4.0
2000-05-08,10458,1441,20.0,4.0
2000-05-08,10460,1443,19.9,4.0
2000-05-09,10602,115,22.725,4.75
2000-05-09,10603,117,17.880000000000003,4.0
2000-05-09,10605,125,23.45,4.75
2000-05-09,10606,126,20.6,4.0
2000-05-09,10608,128,18.2,4.0
2000-05-09,10610,139,23.133333333333336,5.0
2000-05-09,10612,163,22.7,5.0
2000-05-09,10613,180,22.450000000000003,5.0
2000-05-09,10615,182,21.2,4.0
2000-05-09,10616,187,23.75,5.0
2000-05-09,10618,191,22.666666666666668,4.666666666666667
2000-05-09,10620,305,21.25,4.0
2000-05-09,10623,380,22.96842105263158,4.631578947368421
2000-05-09,10624,381,20.91111111111111,4.111111111111111
2000-05-09,10626,428,18.5,4.0
2000-05-09,10630,482,18.975,4.0
2000-05-09,10632,484,19.75,4.0
2000-05-09,10633,486,21.400000000000002,4.285714285714286
2000-05-09,10637,513,19.48,4.0
2000-05-09,10639,561,21.216666666666665,4.333333333333333
2000-05-09,10646,584,17.933333333333334,4.0
2000-05-09,10661,760,22.072727272727274,4.545454545454546
2000-05-09,10662,761,24.025,5.0
2000-05-09,10663,763,24.98,5.0
2000-05-09,10664,764,20.9125,4.25
2000-05-09,10665,765,23.37142857142857,5.0
2000-05-09,10666,767,23.05,5.0
2000-05-09,10667,780,21.62857142857143,4.428571428571429
2000-05-09,10668,781,21.264705882352942,4.176470588235294
2000-05-09,10669,821,25.571428571428573,5.0
2000-05-09,10670,834,27.625,5.5
2000-05-09,10672,860,20.630000000000003,4.0
2000-05-09,10673,861,20.014285714285712,4.0
2000-05-09,10674,862,27.214285714285715,5.428571428571429
2000-05-09,10675,880,26.772727272727273,5.2727272727272725
2000-05-09,10676,881,30.125,6.0
2000-05-09,10679,884,20.02,4.1
2000-05-09,10682,1060,20.933333333333334,4.333333333333333
2000-05-09,10683,1080,19.53846153846154,4.076923076923077
2000-05-09,10684,1081,19.2625,4.125
2000-05-09,10687,1214,24.866666666666664,5.0
2000-05-09,10688,1230,26.6,5.0
2000-05-09,10689,1231,25.8,5.0
2000-05-09,10691,1256,25.759999999999998,5.0
2000-05-09,10692,1257,24.0,5.0
2000-05-09,10693,1260,24.85,5.0
2000-05-09,10694,1261,24.4,5.0
2000-05-09,10695,1263,24.95,5.0
2000-05-09,10696,1264,19.45,4.0
2000-05-09,10697,1265,26.18,5.0
2000-05-09,10698,1266,26.03333333333333,5.0
2000-05-09,10699,1267,24.9,5.0
2000-05-09,10700,1270,17.85,4.0
2000-05-09,10702,1273,24.78,5.0
2000-05-09,10703,1275,24.5,5.0
2000-05-09,10704,1276,24.675,5.0
2000-05-09,10705,1277,26.1,5.0
2000-05-09,10706,1278,21.7,4.0
2000-05-09,10707,1280,20.333333333333332,4.0
2000-05-09,10708,1281,26.175,5.0
2000-05-09,10709,1282,26.0,5.0
2000-05-09,10710,1283,26.95,5.0
2000-05-09,10711,1284,20.119999999999997,4.4
2000-05-09,10712,1285,25.425,5.0
2000-05-09,10715,1290,20.04615384615385,4.0
2000-05-09,10717,1292,25.03333333333333,5.0
2000-05-09,10718,1293,25.208333333333332,5.0
2000-05-09,10719,1315,21.7125,4.5
2000-05-09,10720,1380,21.79,4.6
2000-05-09,10721,1381,23.725,5.0
2000-05-09,10722,1382,22.130000000000003,4.4
2000-05-09,10726,1402,19.6,4.0
2000-05-09,10736,1440,26.9,5.0
2000-05-09,10737,1441,28.5,6.0
2000-05-09,10738,1442,19.75,4.0
2000-05-09,10739,1443,27.2,5.0
2000-05-09,10747,1462,23.4,4.5
2000-05-09,10749,1465,19.27777777777778,4.0
2000-05-09,10759,1485,23.4,4.75
2000-05-09,10762,1488,22.85,5.0
2000-05-09,10763,1489,24.06,4.8
2000-05-09,10803,1907,18.066666666666666,4.0
2000-05-09,10804,1960,18.7,4.0
2000-05-09,10805,1961,18.1,4.0
2000-05-09,10807,1980,20.299999999999997,4.111111111111111
2000-05-09,10808,1981,18.96,4.0
2000-05-09,10811,1984,18.1,4.0
2000-05-10,10881,115,21.950000000000003,4.5
2000-05-10,10884,125,27.299999999999997,5.25
2000-05-10,10885,126,24.2,5.0
2000-05-10,10886,127,17.5,4.0
2000-05-10,10887,128,21.1,4.0
2000-05-10,10889,139,25.133333333333336,5.0
2000-05-10,10890,140,22.5,4.666666666666667
2000-05-10,10891,163,25.4,5.0
2000-05-10,10892,180,27.0,5.0
2000-05-10,10894,182,24.7,5.0
2000-05-10,10895,187,25.85,5.0
2000-05-10,10897,191,21.033333333333335,4.333333333333333
2000-05-10,10899,305,20.85,4.5
2000-05-10,10903,381,21.4,4.333333333333333
2000-05-10,10905,428,23.875,5.0
2000-05-10,10906,461,20.8,4.25
2000-05-10,10909,482,24.2625,5.0
2000-05-10,10910,483,22.85,4.7
2000-05-10,10911,484,24.833333333333332,5.0
2000-05-10,10912,486,25.87142857142857,5.0
2000-05-10,10914,509,20.483333333333334,4.333333333333333
