Date,index,Municipality,FWI,FWI_index
2010-04-16,490864,1272,17.1,4.0
2010-04-17,491171,1407,17.3,4.0
2010-04-17,491173,1419,19.45,4.0
2010-04-17,491175,1427,18.933333333333334,4.0
2010-04-18,491360,509,18.283333333333335,4.0
2010-04-18,491376,643,19.225,4.0
2010-04-18,491497,1498,18.64,4.0
2010-04-26,493583,163,17.9,4.0
2010-04-26,493634,760,18.472727272727273,4.0
2010-04-26,493635,761,18.725,4.0
2010-04-26,493639,767,19.0,4.0
2010-04-26,493642,821,18.142857142857142,4.0
2010-04-26,493647,862,19.542857142857144,4.0
2010-04-26,493649,881,19.525,4.0
2010-04-26,493665,1257,18.65,4.0
2010-04-26,493675,1273,18.36,4.0
2010-04-26,493690,1292,19.366666666666667,4.0
2010-04-27,493928,862,18.2,4.0
2010-05-03,495628,1230,18.4,4.0
2010-05-03,495635,1263,17.9,4.0
2010-05-03,495637,1265,17.8,4.0
2010-05-04,495909,1230,18.5,4.0
2010-05-04,495910,1231,17.1,4.0
2010-05-04,495916,1263,17.9,4.0
2010-05-04,496018,1881,18.9,4.0
2010-05-06,496478,1263,17.75,4.0
2010-05-06,496480,1265,19.36,4.0
2010-05-06,496483,1270,20.45,4.0
2010-05-06,496580,1881,17.5,4.0
2010-05-07,496664,115,19.4,4.0
2010-05-07,496667,125,20.525,4.25
2010-05-07,496668,126,26.2,5.0
2010-05-07,496669,127,20.2,4.0
2010-05-07,496670,128,22.8,5.0
2010-05-07,496673,140,21.566666666666666,4.333333333333333
2010-05-07,496674,163,23.7,5.0
2010-05-07,496675,180,27.95,5.5
2010-05-07,496677,182,23.9,5.0
2010-05-07,496678,187,20.65,4.0
2010-05-07,496680,191,19.766666666666666,4.0
2010-05-07,496682,305,21.35,4.5
2010-05-07,496688,381,22.811111111111114,4.666666666666667
2010-05-07,496690,428,24.375,5.0
2010-05-07,496691,461,20.4,4.0
2010-05-07,496693,481,17.9,4.0
2010-05-07,496695,483,20.229999999999997,4.1
2010-05-07,496696,484,25.96666666666667,5.083333333333333
2010-05-07,496697,486,22.514285714285712,4.571428571428571
2010-05-07,496698,488,18.9,4.0
2010-05-07,496704,562,21.633333333333333,4.444444444444445
2010-05-07,496709,583,20.966666666666665,4.333333333333333
2010-05-07,496791,1407,20.8,4.0
2010-05-07,496793,1419,20.450000000000003,4.0
2010-05-07,496794,1421,19.78,4.0
2010-05-07,496795,1427,25.366666666666664,5.0
2010-05-07,496796,1430,21.48,4.4
2010-05-07,496797,1435,20.2,4.166666666666667
2010-05-07,496804,1444,22.2,4.5
2010-05-07,496806,1446,20.475,4.25
2010-05-07,496818,1473,19.25714285714286,4.0
