Date,index,Municipality,FWI,FWI_index
2009-04-15,447219,180,17.700000000000003,4.0
2009-04-16,447551,761,18.8,4.0
2009-04-16,447552,763,19.869999999999997,4.2
2009-04-16,447563,862,20.428571428571427,4.142857142857143
2009-04-16,447565,881,18.7125,4.0
2009-04-16,447571,1060,21.8,4.333333333333333
2009-04-16,447573,1081,21.4625,4.625
2009-04-16,447574,1082,19.45,4.166666666666667
2009-04-16,447580,1256,20.14,4.0
2009-04-16,447590,1272,18.1,4.0
2009-04-16,447591,1273,19.46,4.2
2009-04-18,448062,180,17.85,4.0
2009-04-19,448336,126,18.5,4.0
2009-04-19,448338,128,17.5,4.0
2009-04-19,448341,140,18.833333333333332,4.0
2009-04-19,448342,163,17.8,4.0
2009-04-19,448343,180,21.05,4.5
2009-04-19,448350,305,19.5,4.0
2009-04-19,448359,461,20.25,4.0
2009-04-19,448364,484,19.791666666666668,4.083333333333333
2009-04-19,448371,561,19.783333333333335,4.0
2009-04-19,448372,562,19.11111111111111,4.0
2009-04-19,448379,586,17.82,4.0
2009-04-19,448524,1861,18.5,4.0
2009-04-19,448529,1881,18.7,4.0
2009-04-19,448534,1904,21.52,4.8
2009-04-19,448535,1907,21.599999999999998,4.0
2009-04-19,448536,1960,21.6,4.5
2009-04-19,448537,1961,22.0,4.0
2009-04-19,448538,1962,17.5,4.0
2009-04-19,448540,1981,18.75,4.0
2009-04-19,448541,1982,20.5,4.25
2009-04-19,448542,1983,22.833333333333332,4.833333333333333
2009-04-19,448543,1984,16.95,4.0
2009-04-20,448679,767,18.175,4.0
2009-04-21,448960,767,18.924999999999997,4.0
2009-04-21,448976,1060,17.900000000000002,4.0
2009-04-22,449237,761,18.85,4.0
2009-04-22,449238,763,19.93,4.0
2009-04-22,449249,862,20.099999999999998,4.0
2009-04-22,449251,881,19.4,4.0
2009-04-22,449257,1060,24.5,5.0
2009-04-22,449259,1081,20.2375,4.375
2009-04-22,449260,1082,18.516666666666666,4.166666666666667
2009-04-22,449266,1256,23.66,4.6
2009-04-22,449277,1273,23.32,4.6
2009-04-23,449462,128,18.2,4.0
2009-04-23,449465,140,18.599999999999998,4.0
2009-04-23,449661,1961,17.4,4.0
2009-04-23,449666,1983,17.816666666666666,4.0
2009-04-24,449737,115,19.775,4.0
2009-04-24,449741,126,22.1,5.0
2009-04-24,449742,127,18.9,4.0
2009-04-24,449743,128,22.4,5.0
2009-04-24,449746,140,22.266666666666666,4.333333333333333
2009-04-24,449747,163,21.3,4.0
2009-04-24,449748,180,25.25,5.0
2009-04-24,449753,191,20.666666666666668,4.0
2009-04-24,449755,305,21.55,4.5
2009-04-24,449757,330,20.466666666666665,4.0
2009-04-24,449758,331,19.509090909090908,4.0
2009-04-24,449760,380,20.51578947368421,4.105263157894737
2009-04-24,449764,461,22.025,4.75
2009-04-24,449774,513,18.19,4.0
2009-04-24,449776,561,19.150000000000002,4.0
2009-04-24,449777,562,19.055555555555557,4.0
2009-04-24,449803,767,18.075,4.0
2009-04-24,449877,1444,19.15,4.0
2009-04-24,449878,1445,17.8,4.0
2009-04-24,449899,1488,17.925,4.0
2009-04-24,449929,1861,19.15,4.0
2009-04-24,449933,1880,19.607142857142858,4.0
2009-04-24,449934,1881,19.8,4.0
2009-04-24,449938,1885,21.2,4.333333333333333
2009-04-24,449939,1904,22.72,4.8
2009-04-24,449940,1907,22.333333333333332,4.666666666666667
2009-04-24,449941,1960,21.0,4.0
2009-04-24,449942,1961,22.4,5.0
2009-04-24,449943,1962,20.1,4.0
2009-04-24,449945,1981,20.330000000000002,4.1
2009-04-24,449946,1982,22.575,4.75
2009-04-24,449947,1983,22.916666666666668,4.833333333333333
2009-04-24,449948,1984,15.450000000000001,4.0
2009-04-24,449956,2061,18.48888888888889,4.0
2009-04-24,449962,2084,19.650000000000002,4.0
2009-04-25,450018,115,22.175,4.75
2009-04-25,450022,126,24.1,5.0
2009-04-25,450023,127,20.2,4.0
2009-04-25,450024,128,23.8,5.0
