Date,index,Municipality,FWI,FWI_index
2012-04-05,571849,480,20.936363636363637,4.2727272727272725
2012-04-05,571850,481,21.5,4.0
2012-04-05,571858,513,20.44,4.1
2012-04-05,571860,561,23.55,5.0
2012-04-05,571861,562,18.688888888888886,4.0
2012-04-05,571862,563,24.542857142857144,4.857142857142857
2012-04-05,571863,580,23.075,4.666666666666667
2012-04-05,571864,581,21.8625,4.375
2012-04-05,571865,582,25.771428571428572,5.142857142857143
2012-04-05,571868,586,20.2,4.0
2012-04-05,571877,683,20.30909090909091,4.181818181818182
2012-04-05,571878,684,18.75,4.0
2012-04-05,571879,685,19.06923076923077,4.0
2012-04-05,571882,760,20.69090909090909,4.0
2012-04-05,571883,761,21.45,4.25
2012-04-05,571884,763,20.240000000000002,4.1
2012-04-05,571885,764,23.725,4.75
2012-04-05,571886,765,18.642857142857142,4.0
2012-04-05,571887,767,19.049999999999997,4.0
2012-04-05,571888,780,22.900000000000002,4.714285714285714
2012-04-05,571889,781,20.558823529411764,4.176470588235294
2012-04-05,571890,821,21.542857142857144,4.285714285714286
2012-04-05,571891,834,19.875,4.25
2012-04-05,571893,860,21.369999999999997,4.0
2012-04-05,571894,861,19.333333333333332,4.166666666666667
2012-04-05,571895,862,22.085714285714285,4.571428571428571
2012-04-05,571897,881,21.125,4.0
2012-04-05,571899,883,20.19090909090909,4.090909090909091
2012-04-05,571900,884,19.72,4.0
2012-04-05,571903,1060,19.333333333333332,4.0
2012-04-05,571905,1081,19.4,4.0
2012-04-05,571922,1272,17.5,4.0
2012-04-05,571960,1444,17.75,4.0
2012-04-05,571961,1445,17.5,4.0
2012-04-05,572025,1961,17.1,4.0
2012-04-06,572171,834,22.575,4.5
2012-04-06,572184,1080,20.745454545454546,4.181818181818182
2012-05-01,579183,1060,18.366666666666667,4.0
2012-05-01,579189,1230,20.6,4.0
2012-05-01,579190,1231,22.2,5.0
2012-05-01,579191,1233,20.3,4.333333333333333
2012-05-01,579196,1263,20.45,4.0
2012-05-01,579202,1272,20.0,4.0
2012-05-01,579208,1280,19.533333333333335,4.0
2012-05-01,579209,1281,19.2,4.0
2012-05-02,579408,461,17.75,4.0
